sde_xAl,sde_xIn,sde_tRecess,sde_AlN1,sde_AlN2,Vth,Ion,ON_OFF_Ratio,SS
0.26,0.08,0.05,1,1,4.435993001,0.021855671,7447426105,165.2009944
0.26,0.08,0.05,0,0,0.785043453,0.026277933,91472286449,135.6669475
0.26,0.08,0.05,0,1,2.255250806,0.024172245,98522859777,141.7037912
0.28,0.18,0.055,1,0,3.928588245,0.029354975,65717625365,152.6110076
0.28,0.18,0.055,1,1,4.436916911,0.028490642,8324127032,163.827645
0.28,0.18,0.055,0,0,2.197912637,0.036345863,1.02823E+11,137.3986904
0.28,0.18,0.055,0,1,3.132244303,0.033687111,1.0086E+11,145.9222334
0.28,0.18,0.057,1,0,2.725618331,0.036156083,78939476350,139.7106905
0.28,0.18,0.057,1,1,3.124572459,0.035035512,9820804256,145.9859202
0.28,0.18,0.057,0,0,1.290144295,0.044500004,1.22519E+11,120.9068216
0.28,0.18,0.057,0,1,2.05753063,0.041250483,1.1993E+11,131.3319865
0.28,0.18,0.05,1,0,7.019383742,0.019723669,33755179893,172.6983329
0.28,0.18,0.05,1,1,7.719726693,0.02001199,4675384624,191.2471243
0.28,0.18,0.05,0,0,4.403179655,0.025359709,94324317234,142.0141038
0.28,0.18,0.05,0,1,5.806006932,0.023393225,79879067975,156.346368
0.28,0.1,0.055,1,0,2.190437594,0.031611611,81568112987,133.1843857
0.28,0.1,0.055,1,1,2.72410486,0.031285316,9353757810,137.6904653
0.28,0.1,0.055,0,0,0.420169075,0.036385811,1.20298E+11,127.8153081
0.28,0.1,0.055,0,1,1.348333414,0.035209815,1.23728E+11,140.0691431
0.28,0.1,0.057,1,0,1.226790141,0.039806172,1.00364E+11,141.8509818
0.28,0.1,0.057,1,1,1.692317685,0.038661638,11058044372,133.3409944
0.28,0.1,0.057,0,0,-0.1027253,0.042230225,1.37048E+11,112.0133096
0.28,0.1,0.057,0,1,0.624710595,0.041975704,1.43133E+11,122.4093969
0.28,0.1,0.05,1,0,4.511668492,0.021398354,57919334031,155.8768941
0.28,0.1,0.05,1,1,5.313587386,0.02142108,7166790040,168.4801642
0.28,0.1,0.05,0,0,1.832467045,0.024969652,88500012460,132.6408496
0.28,0.1,0.05,0,1,3.278953171,0.024129047,91600993855,144.4158224
0.28,0.12,0.055,1,0,2.621824512,0.031328195,81362824300,153.4322159
0.28,0.12,0.055,1,1,3.137914663,0.030954857,9208981167,146.1269049
0.28,0.12,0.055,0,0,0.819524215,0.037276565,1.21837E+11,140.3236815
0.28,0.12,0.055,0,1,1.79138492,0.035105586,1.2234E+11,142.3807541
0.28,0.12,0.057,1,0,1.626495977,0.038761829,95214834811,130.9904007
0.28,0.12,0.057,1,1,2.042590561,0.038051685,10847094916,133.2805133
0.28,0.12,0.057,0,0,0.22638009,0.043335049,1.38036E+11,127.7043374
0.28,0.12,0.057,0,1,0.971817607,0.042427356,1.43559E+11,117.8281836
0.28,0.12,0.05,1,0,5.11894497,0.021340108,57453598392,168.1917335
0.28,0.12,0.05,1,1,5.901021252,0.021348374,7014730304,164.0866469
0.28,0.12,0.05,0,0,2.461815541,0.02545907,89539003731,152.4362433
0.28,0.12,0.05,0,1,3.881941894,0.024477976,92135462290,140.5487454
0.28,0.14,0.055,1,0,3.063506735,0.030744571,70723280416,144.2696332
0.28,0.14,0.055,1,1,3.579376148,0.030136458,8938173979,136.1082883
0.28,0.14,0.055,0,0,1.305273945,0.036777056,1.16284E+11,134.8244376
0.28,0.14,0.055,0,1,2.258669614,0.034549651,1.12508E+11,124.9933951
0.28,0.14,0.057,1,0,1.989482551,0.038081061,84457211649,139.4989023
0.28,0.14,0.057,1,1,2.384348617,0.037459674,10636388972,140.4904147
0.28,0.14,0.057,0,0,0.57157437,0.044207373,1.28574E+11,115.906265
0.28,0.14,0.057,0,1,1.33525811,0.042267265,1.26687E+11,123.6909143
0.28,0.14,0.05,1,0,5.725585847,0.021147876,56406036350,161.6789985
0.28,0.14,0.05,1,1,6.522735886,0.020865684,4915976697,154.6611171
0.28,0.14,0.05,0,0,3.118173239,0.025529283,95568588289,144.8235514
0.28,0.14,0.05,0,1,4.517226438,0.024347051,91692475685,146.1769769
0.28,0.16,0.055,1,0,3.501934347,0.030040631,67758370573,150.7278358
0.28,0.16,0.055,1,1,4.019823103,0.029209121,8600000124,144.369229
0.28,0.16,0.055,0,0,1.717971779,0.03709898,1.06202E+11,131.5854121
0.28,0.16,0.055,0,1,2.702978016,0.03411794,1.03019E+11,127.1772062
0.28,0.16,0.057,1,0,2.328287631,0.037646873,82477620915,154.018803
0.28,0.16,0.057,1,1,2.742607395,0.036483808,10257907890,146.4857909
0.28,0.16,0.057,0,0,0.957856512,0.044115976,1.22607E+11,129.2466923
0.28,0.16,0.057,0,1,1.676880225,0.042177163,1.23719E+11,130.6247411
0.28,0.16,0.05,1,0,6.405926479,0.020203195,35359277656,181.0635005
0.28,0.16,0.05,1,1,7.149934136,0.020250688,4753742708,187.2078159
0.28,0.16,0.05,0,0,3.75527911,0.02560321,94390758950,146.955927
0.28,0.16,0.05,0,1,5.164487892,0.023928183,82555393774,161.6723707
0.28,0.2,0.055,1,0,4.373036299,0.028321673,61806580509,172.447657
0.28,0.2,0.055,1,1,4.87961124,0.027381921,7976812139,144.6957142
0.28,0.2,0.055,0,0,2.63552771,0.036019609,1.021E+11,142.9717892
0.28,0.2,0.055,0,1,3.55527938,0.033166073,98708438020,135.2962472
0.28,0.2,0.057,1,0,3.091356087,0.035033593,71381653407,152.5869679
0.28,0.2,0.057,1,1,3.485182427,0.033851802,9467513559,149.5874021
0.28,0.2,0.057,0,0,1.687896235,0.043523426,1.16996E+11,121.1696504
0.28,0.2,0.057,0,1,2.427792919,0.04031556,1.12249E+11,145.2185203
0.28,0.2,0.05,1,0,7.62439235,0.019198372,32612000776,193.590538
0.28,0.2,0.05,1,1,8.322102324,0.019445389,3748130491,157.304038
0.28,0.2,0.05,0,0,5.030942716,0.025135116,96392275033,140.9364515
0.28,0.2,0.05,0,1,6.45559763,0.022646567,51914158369,177.2983226
0.28,0.22,0.055,1,0,4.794274042,0.027490793,56326075785,158.7279642
0.28,0.22,0.055,1,1,5.304762441,0.026418467,7676872955,159.2810692
0.28,0.22,0.055,0,0,3.080165924,0.03537874,97817398088,144.1240313
0.28,0.22,0.055,0,1,4.024662898,0.031861699,88440436509,139.6848645
0.28,0.22,0.057,1,0,3.445298466,0.033984502,67909046171,157.7823383
0.28,0.22,0.057,1,1,3.827697734,0.032870584,9173179950,148.427602
0.28,0.22,0.057,0,0,2.032005038,0.043225226,1.08983E+11,132.4852148
0.28,0.22,0.057,0,1,2.821927801,0.038830372,1.02619E+11,132.5571624
0.28,0.22,0.05,1,0,8.255652462,0.018407598,26017060318,186.8251844
0.28,0.22,0.05,1,1,8.921448864,0.01882752,3610199036,159.1564471
0.28,0.22,0.05,0,0,5.661539446,0.024687326,98348722411,148.8230252
0.28,0.22,0.05,0,1,7.024553654,0.022510038,51613567511,152.4714117
0.28,0.24,0.055,1,0,5.245655587,0.026205787,53249672419,178.8177514
0.28,0.24,0.055,1,1,5.713202497,0.02561007,7422844975,158.8596955
0.28,0.24,0.055,0,0,3.531942816,0.034438167,99275606215,131.8041067
0.28,0.24,0.055,0,1,4.430653945,0.031274543,85080348580,156.1578166
0.28,0.24,0.057,1,0,3.820708679,0.032541755,64705011575,169.5667685
0.28,0.24,0.057,1,1,4.187442118,0.031582381,8796594111,161.588662
0.28,0.24,0.057,0,0,2.396375248,0.042398053,1.05812E+11,145.3910649
0.28,0.24,0.057,0,1,3.167369678,0.03799644,99590326109,145.4644557
0.28,0.24,0.05,1,0,8.868349256,0.017686675,23880162448,205.3349331
0.28,0.24,0.05,1,1,9.513278918,0.018215263,3480788113,164.6589509
0.28,0.24,0.05,0,0,6.291448148,0.024090061,48668754429,166.1427286
0.28,0.24,0.05,0,1,7.618995846,0.022025885,48805463362,180.0213235
0.28,0.26,0.055,1,0,5.660292855,0.025311029,50981525521,178.1998407
0.28,0.26,0.055,1,1,6.182314672,0.0240719,5015521183,176.9314498
0.28,0.26,0.055,0,0,3.936904775,0.034004938,1.00607E+11,150.1073914
0.28,0.26,0.055,0,1,4.880878019,0.02997024,81575310353,150.5138741
0.28,0.26,0.057,1,0,4.182771664,0.03123643,61834381467,157.4364297
0.28,0.26,0.057,1,1,4.5611085,0.030073728,8358788191,144.5900762
0.28,0.26,0.057,0,0,2.773049402,0.041179625,1.03415E+11,146.452024
0.28,0.26,0.057,0,1,3.546108981,0.036505325,95115536379,133.3858152
0.28,0.26,0.05,1,0,9.404395574,0.017518823,22447958273,190.4522062
0.28,0.26,0.05,1,1,10.08768133,0.017694121,3369994639,169.8485697
0.28,0.26,0.05,0,0,6.928643228,0.023258621,45445619626,173.320896
0.28,0.26,0.05,0,1,8.312824354,0.020555358,35646203782,186.8721546
0.28,0.28,0.055,1,0,6.101889003,0.024047342,34961428239,178.6923184
0.28,0.28,0.055,1,1,6.591393143,0.023179632,4816545908,150.9521883
0.28,0.28,0.055,0,0,4.37137139,0.032975913,99264603009,152.9922416
0.28,0.28,0.055,0,1,5.292259934,0.029096723,79883188733,160.7764482
0.28,0.28,0.057,1,0,4.527555945,0.030145262,59362670980,159.584527
0.28,0.28,0.057,1,1,4.915916927,0.028834597,7948200241,145.5453735
0.28,0.28,0.057,0,0,3.147190901,0.039840964,1.03025E+11,147.2089619
0.28,0.28,0.057,0,1,3.877795948,0.035666811,93057229163,153.9284328
0.28,0.28,0.05,1,0,9.983580795,0.016941297,21384077065,230.2770603
0.28,0.28,0.05,1,1,10.67732621,0.017013221,3230381830,174.6719186
0.28,0.28,0.05,0,0,7.5603567,0.022343705,35953708092,190.5619585
0.28,0.28,0.05,0,1,8.819433881,0.020694026,35821973013,151.1890811
0.28,0.3,0.055,1,0,6.507690369,0.023160568,33497586606,200.7767761
0.28,0.3,0.055,1,1,7.006343914,0.022208172,4585594234,174.3953829
0.28,0.3,0.055,0,0,4.814031656,0.03169086,97135750070,153.0962322
0.28,0.3,0.055,0,1,5.735251809,0.027727796,76912916514,153.5124037
0.28,0.3,0.057,1,0,4.897459168,0.028661026,56295010100,162.5825745
0.28,0.3,0.057,1,1,5.280250132,0.027447107,7521146548,151.8914126
0.28,0.3,0.057,0,0,3.514015368,0.038490728,1.04708E+11,147.978396
0.28,0.3,0.057,0,1,4.237863541,0.034284929,90006643843,137.1258202
0.28,0.3,0.05,1,0,10.56915199,0.016290852,20521484921,190.457169
0.28,0.3,0.05,1,1,11.2351744,0.016539698,3129862298,167.0933012
0.28,0.3,0.05,0,0,8.1571666,0.021702614,34649644303,173.2736352
0.28,0.3,0.05,0,1,9.423929503,0.01987253,34173840425,155.061977
0.28,0.08,0.055,1,0,1.717093903,0.032268524,83492646896,136.3263566
0.28,0.08,0.055,1,1,2.261109645,0.032094949,9749169277,148.5721353
0.28,0.08,0.055,0,0,0.012010865,0.035631014,1.31444E+11,132.7569369
0.28,0.08,0.055,0,1,0.937991168,0.034736743,1.31533E+11,120.3296122
0.28,0.08,0.057,1,0,0.865047591,0.040000737,1.00349E+11,143.2575514
0.28,0.08,0.057,1,1,1.334269558,0.03923916,11382835876,130.6250584
0.28,0.08,0.057,0,0,-0.414994976,0.040249275,1.43454E+11,113.9349561
0.28,0.08,0.057,0,1,0.285170797,0.041233297,1.47016E+11,115.9643092
0.28,0.08,0.05,1,0,3.864310003,0.021636365,61125404378,151.7303128
0.28,0.08,0.05,1,1,4.68532124,0.021726639,7303457738,152.4433088
0.28,0.08,0.05,0,0,1.179967753,0.024953305,97917020540,142.6775322
0.28,0.08,0.05,0,1,2.633322827,0.023982825,1.01806E+11,152.4275231
0.1,0.18,0.055,1,0,2.000290604,0.036467593,83796804168,121.4575921
0.1,0.18,0.055,1,1,2.835185868,0.034624487,1.00477E+11,144.133905
0.1,0.18,0.055,0,0,1.27523107,0.041777164,81059047095,120.7105513
0.1,0.18,0.055,0,1,1.312039123,0.04125641,79608006776,122.2756652
0.1,0.18,0.057,1,0,1.164463731,0.043832725,96497976766,124.6183715
0.1,0.18,0.057,1,1,1.850867786,0.041550624,1.17469E+11,134.4626685
0.1,0.18,0.057,0,0,0.585712936,0.047552191,91783095645,118.2146476
0.1,0.18,0.057,0,1,0.608105935,0.047197923,90352864675,118.6280857
0.1,0.18,0.05,1,0,4.073316763,0.026222667,83365846112,153.967609
0.1,0.18,0.05,1,1,5.366948335,0.024438016,81930743686,137.6996862
0.1,0.18,0.05,0,0,3.020933948,0.032966823,66177390562,121.1129616
0.1,0.18,0.05,0,1,3.069679435,0.032458692,66213092945,130.0961779
0.1,0.1,0.055,1,0,0.227085765,0.036160046,95740357374,117.8254558
0.1,0.1,0.055,1,1,1.044988592,0.036119491,1.23283E+11,139.7393611
0.1,0.1,0.055,0,0,-0.502652093,0.036802222,79608522702,111.7607659
0.1,0.1,0.055,0,1,-0.45177864,0.036871608,85194421682,106.1573207
0.1,0.1,0.057,1,0,-0.268452266,0.041578614,1.07658E+11,130.3223844
0.1,0.1,0.057,1,1,0.385322733,0.042363047,1.40971E+11,111.9414482
0.1,0.1,0.057,0,0,-0.905954645,0.039615858,84876825757,107.9911655
0.1,0.1,0.057,0,1,-0.805489403,0.040536955,91470994832,122.5183693
0.1,0.1,0.05,1,0,1.532041489,0.025462588,74653290086,128.2228657
0.1,0.1,0.05,1,1,2.828027063,0.025008366,91080968707,134.9244089
0.1,0.1,0.05,0,0,0.513171625,0.029702582,65050513578,119.6460853
0.1,0.1,0.05,0,1,0.539923239,0.029557561,65431158846,124.8144893
0.1,0.12,0.055,1,0,0.651347049,0.036885346,96712950112,115.1206588
0.1,0.12,0.055,1,1,1.530293503,0.035513659,1.19988E+11,124.7458949
0.1,0.12,0.055,0,0,-0.051192849,0.03886973,83446141110,97.66499196
0.1,0.12,0.055,0,1,-0.059879359,0.039024647,83203649650,101.8103545
0.1,0.12,0.057,1,0,0.08254722,0.042729541,1.07585E+11,118.1536426
0.1,0.12,0.057,1,1,0.73754233,0.042938743,1.41576E+11,132.1782669
0.1,0.12,0.057,0,0,-0.531138454,0.042668096,91140248649,112.2150226
0.1,0.12,0.057,0,1,-0.490280861,0.042927937,98019473020,110.9724605
0.1,0.12,0.05,1,0,2.162331125,0.025897265,74891720735,145.0683958
0.1,0.12,0.05,1,1,3.482050604,0.024955931,89762833395,142.4108989
0.1,0.12,0.05,0,0,1.129402742,0.030691394,66955676008,113.1699951
0.1,0.12,0.05,0,1,1.159126669,0.030480215,66849761154,112.8941306
0.1,0.14,0.055,1,0,1.074573146,0.037329309,95022020577,124.5845515
0.1,0.14,0.055,1,1,1.939052185,0.035727055,1.11685E+11,144.4048651
0.1,0.14,0.055,0,0,0.414433422,0.040090113,82831887114,117.6536988
0.1,0.14,0.055,0,1,0.436971333,0.039867638,82176509961,117.6113388
0.1,0.14,0.057,1,0,0.421239515,0.043760792,1.02323E+11,115.6815389
0.1,0.14,0.057,1,1,1.108449621,0.042823801,1.25458E+11,133.0282138
0.1,0.14,0.057,0,0,-0.156130857,0.044937044,89924756377,114.7163167
0.1,0.14,0.057,0,1,-0.148729919,0.044954071,90162707412,114.5634464
0.1,0.14,0.05,1,0,2.815118332,0.026057683,75059494135,131.6731621
0.1,0.14,0.05,1,1,4.11194562,0.024939793,89521278262,147.2353735
0.1,0.14,0.05,0,0,1.762591914,0.031606681,67980880687,119.1493105
0.1,0.14,0.05,0,1,1.813490357,0.031175852,67531143183,129.9268589
0.1,0.16,0.055,1,0,1.546363974,0.036860817,86024295400,119.6608501
0.1,0.16,0.055,1,1,2.41676824,0.034870336,1.02353E+11,130.8728972
0.1,0.16,0.055,0,0,0.840959645,0.041174204,80583038821,104.5704488
0.1,0.16,0.055,0,1,0.84883722,0.04105967,79001792735,101.6793283
0.1,0.16,0.057,1,0,0.76359184,0.044448789,99880970625,134.2308162
0.1,0.16,0.057,1,1,1.472048642,0.04244258,1.21201E+11,121.2524793
0.1,0.16,0.057,0,0,0.216227978,0.046533762,90373559637,116.6803921
0.1,0.16,0.057,0,1,0.239653302,0.046245485,89254611192,106.5790905
0.1,0.16,0.05,1,0,3.464693156,0.026033666,78914150196,134.8188549
0.1,0.16,0.05,1,1,4.726361573,0.024897253,81310530656,156.3802407
0.1,0.16,0.05,0,0,2.437245841,0.032019857,64302152216,112.8600804
0.1,0.16,0.05,0,1,2.424356081,0.032133105,64323972701,122.0579825
0.1,0.2,0.055,1,0,2.421931394,0.036376205,83366865604,145.0776702
0.1,0.2,0.055,1,1,3.258923203,0.03411602,98015328351,131.2611677
0.1,0.2,0.055,0,0,1.727798688,0.041848125,80557779201,107.9529774
0.1,0.2,0.055,0,1,1.73785004,0.041613383,78895979378,108.6319452
0.1,0.2,0.057,1,0,1.515707854,0.043664274,94687061221,126.4584559
0.1,0.2,0.057,1,1,2.214977454,0.040703624,1.10262E+11,124.7492644
0.1,0.2,0.057,0,0,0.952500104,0.048072165,90151791817,119.501141
0.1,0.2,0.057,0,1,0.973005159,0.047657005,88721621603,119.2493822
0.1,0.2,0.05,1,0,4.734244891,0.025663965,84619677328,142.2666123
0.1,0.2,0.05,1,1,6.000938744,0.023896003,52583800100,147.4183079
0.1,0.2,0.05,0,0,3.670238853,0.032962216,76802581857,110.9092434
0.1,0.2,0.05,0,1,3.705731035,0.032550179,83112249210,116.415344
0.1,0.22,0.055,1,0,2.885210174,0.035490267,76946114093,126.8694685
0.1,0.22,0.055,1,1,3.716361792,0.032997927,88316105039,149.9085845
0.1,0.22,0.055,0,0,2.120774758,0.042451864,77196192258,119.9191249
0.1,0.22,0.055,0,1,2.159408989,0.041790535,75405129998,128.7446574
0.1,0.22,0.057,1,0,1.898446792,0.042714,87529248070,123.1858312
0.1,0.22,0.057,1,1,2.560680006,0.040006801,1.0306E+11,135.5947122
0.1,0.22,0.057,0,0,1.316766143,0.048175445,87070551783,120.720469
0.1,0.22,0.057,0,1,1.336227775,0.047706766,85415344057,119.9722284
0.1,0.22,0.05,1,0,5.324370051,0.025665295,87539346866,141.4476951
0.1,0.22,0.05,1,1,6.646655184,0.023105393,50401089326,165.5188447
0.1,0.22,0.05,0,0,4.261071455,0.033260588,87356736912,119.6485367
0.1,0.22,0.05,0,1,4.325456306,0.032514747,87670838830,119.99723
0.1,0.24,0.055,1,0,3.310170271,0.034946549,78889782596,131.5669968
0.1,0.24,0.055,1,1,4.15790681,0.031952089,84096007284,148.2081261
0.1,0.24,0.055,0,0,2.559704121,0.042171016,76329379387,109.2843843
0.1,0.24,0.055,0,1,2.574944332,0.041783901,75414956123,106.22258
0.1,0.24,0.057,1,0,2.237609904,0.042298176,86153684878,142.3110273
0.1,0.24,0.057,1,1,2.942407437,0.038571395,98268140770,131.4070985
0.1,0.24,0.057,0,0,1.650137572,0.0484092,86548766456,119.8597376
0.1,0.24,0.057,0,1,1.660394696,0.048026639,85187659115,118.6012585
0.1,0.24,0.05,1,0,5.947037913,0.025143922,83122456283,143.7058395
0.1,0.24,0.05,1,1,7.258504797,0.022511538,47024686028,168.1902069
0.1,0.24,0.05,0,0,4.899010585,0.032775362,91803173963,130.0236441
0.1,0.24,0.05,0,1,4.938534139,0.032285815,91788621075,125.2599434
0.1,0.26,0.055,1,0,3.730928158,0.034291311,86856272326,150.8944232
0.1,0.26,0.055,1,1,4.572322504,0.03117192,81920754502,154.7585223
0.1,0.26,0.055,0,0,3.005278532,0.041493123,75976389912,107.1711496
0.1,0.26,0.055,0,1,3.010085332,0.041227049,74661284162,124.7136871
0.1,0.26,0.057,1,0,2.619166969,0.040993186,82863864998,143.7296677
0.1,0.26,0.057,1,1,3.285959379,0.037644172,95232451470,137.426925
0.1,0.26,0.057,0,0,2.00115904,0.048081522,85498594285,104.6423957
0.1,0.26,0.057,0,1,2.045944112,0.047083702,83142422204,109.6645137
0.1,0.26,0.05,1,0,6.627920474,0.023877239,39241990541,150.9201258
0.1,0.26,0.05,1,1,7.817250717,0.022330169,37057143424,170.0722191
0.1,0.26,0.05,0,0,5.482219032,0.032641638,1.00602E+11,107.8506738
0.1,0.26,0.05,0,1,5.498721015,0.032405854,99645965330,137.0804491
0.1,0.28,0.055,1,0,4.193225223,0.03288598,85156933012,137.0291757
0.1,0.28,0.055,1,1,4.996941459,0.030157161,80392558202,155.9568077
0.1,0.28,0.055,0,0,3.442096642,0.040671166,79327668354,114.0437238
0.1,0.28,0.055,0,1,3.440458651,0.040482998,81490580586,108.4510766
0.1,0.28,0.057,1,0,2.98915962,0.039722001,80310780094,144.5206153
0.1,0.28,0.057,1,1,3.647171585,0.036331665,91367119771,154.6447034
0.1,0.28,0.057,0,0,2.35924619,0.047384304,84061571780,106.0929482
0.1,0.28,0.057,0,1,2.40447002,0.046326342,81381050169,114.9877635
0.1,0.28,0.05,1,0,7.260625401,0.022969467,31006736089,163.6566702
0.1,0.28,0.05,1,1,8.47908095,0.021069061,34553531016,189.4708458
0.1,0.28,0.05,0,0,6.069955917,0.032232176,35528542845,135.7199359
0.1,0.28,0.05,0,1,6.100941243,0.03183552,34677159201,118.5469441
0.1,0.3,0.055,1,0,4.621367692,0.031834334,84513704336,147.5187444
0.1,0.3,0.055,1,1,5.450012182,0.028700178,78906014376,147.627044
0.1,0.3,0.055,0,0,3.852948124,0.039996419,89162996017,112.8624152
0.1,0.3,0.055,0,1,3.860607785,0.039664461,92070613358,127.7537189
0.1,0.3,0.057,1,0,3.354232599,0.038398932,82159122225,145.7895599
0.1,0.3,0.057,1,1,4.025481877,0.034687911,86774267961,149.4884638
0.1,0.3,0.057,0,0,2.714901014,0.046490707,82558459104,108.067695
0.1,0.3,0.057,0,1,2.761524774,0.04536926,80163476826,116.9191851
0.1,0.3,0.05,1,0,7.783622082,0.023031022,31331018683,155.3726429
0.1,0.3,0.05,1,1,9.068460331,0.020383532,33163857891,192.7885884
0.1,0.3,0.05,0,0,6.662249964,0.031566476,34675307680,116.4201551
0.1,0.3,0.05,0,1,6.682770413,0.031297014,34176699897,164.2527817
0.1,0.08,0.055,1,0,-0.167119469,0.03504461,1.03078E+11,133.5657817
0.1,0.08,0.055,1,1,0.645803196,0.035325782,1.30203E+11,114.2279327
0.1,0.08,0.055,0,0,-0.948926244,0.033809591,78175528316,90.71729808
0.1,0.08,0.055,0,1,-0.811257069,0.034668585,85138721173,117.4177632
0.1,0.08,0.057,1,0,-0.580550241,0.039322773,1.11775E+11,132.7898359
0.1,0.08,0.057,1,1,0.068960482,0.041138786,1.42427E+11,107.8175413
0.1,0.08,0.057,0,0,-1.251127209,0.035438393,81661496369,109.1782565
0.1,0.08,0.057,0,1,-1.068525259,0.03766535,90468979142,109.6416583
0.1,0.08,0.05,1,0,0.853744595,0.025843145,83472545104,146.310012
0.1,0.08,0.05,1,1,2.213672381,0.024486973,99468942645,137.8830123
0.1,0.08,0.05,0,0,-0.099316335,0.028435107,67340708206,117.5868465
0.1,0.08,0.05,0,1,-0.125593909,0.02875904,69581895217,114.4736817
